time,elapsed_s,hr_bpm,hr_conf,spo2_pct,spo2_conf,spo2_level,spo2_r,spo2_flags,hrv_rmssd_ms,hrv_conf,hrv_rri_in_window,resp_rpm,resp_windows,wear,motion,motion_mg,acc_g,ppg_green_raw,agc,rhr,lost_frames
2026-09-20 11:03:04,110.5,51,100,98,84,5,0.5372,0,47.6,100,36,,1,已佩戴,still,1.1,-0.188 -0.070 -0.980,12201188 13333517 12670528 11633443,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:03:05,111.5,50,100,98,52,5,0.5324,0,46.9,100,38,,1,已佩戴,still,1.1,-0.189 -0.074 -0.979,12182616 13336221 12648260 11620790,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:03:06,112.6,50,100,97,48,5,0.5513,0,46.4,100,39,,1,已佩戴,still,1.1,-0.193 -0.070 -0.977,12197990 13368239 12677669 11634108,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:03:07,113.6,50,100,98,50,5,0.5306,0,46.4,100,39,,1,已佩戴,still,1.2,-0.195 -0.070 -0.977,12220111 13415305 12725281 11656674,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:03:08,114.6,50,100,98,53,5,0.5366,0,47.1,100,40,,1,已佩戴,still,1.2,-0.191 -0.074 -0.977,12195927 13402968 12701786 11647588,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:03:09,115.6,50,100,98,53,5,0.5366,0,48.4,100,42,12.3,2,已佩戴,still,1.2,-0.191 -0.070 -0.980,12179307 13406579 12704867 11647051,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:03:11,116.6,49,100,98,82,5,0.5413,0,48.4,100,42,12.3,2,已佩戴,still,3.1,-0.191 -0.074 -0.977,12200635 13441813 12731313 11670400,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:03:12,117.7,49,100,98,81,5,0.5319,0,48.7,100,43,12.3,2,已佩戴,still,3.1,-0.191 -0.074 -0.977,12200635 13441813 12731313 11670400,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,55,0
2026-09-20 11:03:13,118.7,49,100,98,81,5,0.5319,0,48.2,100,44,12.3,2,已佩戴,still,1.5,-0.156 -0.092 -0.986,12187360 13323424 12662832 11625620,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:14,119.7,49,100,98,70,5,0.5383,0,47.3,100,46,12.3,2,已佩戴,still,4.6,-0.064 -0.045 -0.982,11932488 13174401 12642324 11447283,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:15,120.7,49,100,98,53,5,0.5270,36,47.3,100,46,12.0,3,已佩戴,still,13.3,0.027 -0.104 -0.975,11885166 13089710 12626363 11396257,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:16,121.7,49,100,98,36,5,0.5091,36,46.7,100,47,12.0,3,已佩戴,still,13.3,0.027 -0.104 -0.975,11885166 13089710 12626363 11396257,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:17,122.7,50,100,98,36,5,0.5091,36,46.3,100,49,12.0,3,已佩戴,still,18.3,-0.016 0.045 -0.957,11656374 13014114 12561856 11342664,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:18,123.8,51,99,98,19,5,0.5041,21,46.3,100,49,12.0,3,已佩戴,active,92.7,0.064 0.070 -1.008,11779653 13145011 12863914 11321917,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:19,124.8,51,99,98,19,5,0.4936,17,46.3,100,50,12.0,3,已佩戴,still,20.0,-0.023 0.117 -0.977,11919948 13297047 13025658 11414839,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:20,125.9,51,99,97,36,5,0.5456,1,46.3,100,50,12.0,3,已佩戴,still,20.0,-0.023 0.117 -0.977,11919948 13297047 13025658 11414839,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:21,126.9,53,99,97,35,5,0.5524,1,47.5,90,52,12.0,3,已佩戴,still,4.8,-0.031 0.113 -0.977,11990665 13284974 13012954 11468354,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:22,127.9,54,99,98,19,5,0.5334,20,49.4,90,53,12.0,3,已佩戴,still,3.9,0.035 0.203 -0.977,12032954 13306627 12979215 11527774,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:23,128.9,55,98,97,19,5,0.5506,28,49.2,90,54,12.0,3,已佩戴,still,6.7,-0.057 0.123 -0.979,12384543 13559440 13345795 11761266,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:24,129.9,55,98,97,19,5,0.5506,28,49.2,90,54,12.0,3,已佩戴,still,6.7,-0.057 0.123 -0.979,12384543 13559440 13345795 11761266,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:25,130.9,56,99,97,19,5,0.5506,28,49.3,90,55,12.0,3,已佩戴,still,10.7,-0.072 0.129 -0.996,12687812 14124892 13879799 11929332,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:26,131.9,56,99,97,12,5,0.5570,56,49.3,90,56,12.3,4,已佩戴,light,24.0,-0.010 0.232 -1.006,12714379 14248049 13906928 11941514,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:27,133.0,57,99,97,12,5,0.5570,56,49.3,90,56,12.3,4,已佩戴,still,9.0,-0.021 0.227 -0.973,12658363 14156825 13790827 11906008,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:28,134.0,57,98,97,13,5,0.5524,48,49.3,80,58,12.3,4,已佩戴,still,9.0,-0.059 0.131 -0.980,12792054 14287635 13976909 11930552,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:29,135.1,58,97,97,36,5,0.5738,32,49.1,80,59,12.3,4,已佩戴,still,5.1,-0.002 0.219 -0.975,12647075 14209277 13722431 11933453,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:30,136.1,58,98,97,30,5,0.5773,32,49.1,20,59,12.3,4,已佩戴,still,12.6,-0.008 0.221 -0.977,12608745 14133365 13611585 11946405,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:31,137.1,58,97,97,30,5,0.5773,32,49.1,20,59,12.3,4,已佩戴,still,4.0,-0.055 0.229 -0.939,12742240 14230832 13730843 12014244,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:32,138.1,58,97,97,28,5,0.5870,32,49.1,20,59,12.3,4,已佩戴,still,14.9,-0.008 0.219 -0.969,12757189 14267731 13747564 11991372,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:33,139.1,58,97,97,28,5,0.5870,32,49.1,20,59,12.3,4,已佩戴,still,14.9,0.000 0.221 -1.008,12707204 14283575 13582919 12026844,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:34,140.1,58,96,97,15,5,0.5859,48,49.1,20,59,12.3,4,已佩戴,still,9.6,-0.016 0.223 -0.975,12496883 13852447 13280111 11831599,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:35,141.2,57,96,97,15,5,0.5859,48,49.1,20,59,12.3,4,已佩戴,still,2.0,-0.014 0.230 -0.971,12306925 13514891 13024360 11692249,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:36,142.2,56,97,97,19,5,0.5728,16,49.1,20,59,12.0,3,已佩戴,still,17.3,0.092 0.277 -0.965,11843781 13123077 12694542 11388424,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:37,143.2,56,97,97,19,5,0.5520,16,49.1,20,59,12.0,3,已佩戴,still,17.3,0.021 0.230 -0.971,11973987 13294964 12880337 11466248,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:38,144.2,55,97,97,19,5,0.5686,20,49.1,20,59,12.0,3,已佩戴,light,22.7,0.072 0.225 -0.963,11941652 13247632 12875789 11444689,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:39,145.3,54,97,97,19,5,0.5686,20,49.1,20,59,12.0,3,已佩戴,still,5.9,0.043 0.229 -0.971,11979190 13260224 12930851 11470941,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:40,146.3,54,97,97,19,5,0.5885,20,49.1,20,59,12.0,3,已佩戴,still,1.7,0.066 0.230 -0.967,12069834 13348616 13025700 11524799,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:41,147.3,54,98,97,19,5,0.5759,20,49.1,20,59,12.3,4,已佩戴,still,1.7,0.072 0.232 -0.971,11999980 13274796 12957894 11490545,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:42,148.3,53,98,97,19,5,0.5637,20,49.1,30,59,12.3,4,已佩戴,still,1.2,0.039 0.229 -0.971,12027229 13318827 12984348 11517189,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:43,149.3,53,98,97,19,5,0.5637,20,49.1,30,59,12.3,4,已佩戴,still,1.3,0.039 0.227 -0.971,12085206 13385368 13031177 11554076,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:44,150.4,53,99,97,74,5,0.5834,0,49.1,30,59,12.3,4,已佩戴,still,1.2,0.066 0.230 -0.969,12050997 13355562 12981278 11537715,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:45,151.4,53,99,97,79,5,0.5897,0,49.1,30,59,12.3,4,已佩戴,still,1.2,0.062 0.230 -0.967,12105698 13427949 13040458 11577888,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:46,152.4,52,99,97,79,5,0.5897,0,49.1,30,59,12.5,5,已佩戴,still,1.6,0.057 0.234 -0.963,12029175 13355562 12936812 11537169,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:47,153.4,52,99,97,83,5,0.5495,0,49.1,30,59,12.5,5,已佩戴,still,3.1,0.072 0.219 -0.969,12048549 13376975 12936446 11550127,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:48,154.4,52,99,97,81,5,0.5731,0,49.1,30,59,12.5,5,已佩戴,still,3.5,0.068 0.225 -0.967,12054588 13391641 12939775 11556041,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:49,155.4,52,99,97,82,5,0.5725,0,49.1,30,59,12.5,5,已佩戴,still,3.5,0.066 0.229 -0.967,12098764 13431857 12981867 11581387,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:50,156.4,52,99,97,82,5,0.5725,0,49.8,100,61,12.5,5,已佩戴,still,2.0,0.047 0.219 -0.971,12160795 13515940 13055867 11621279,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,54,0
2026-09-20 11:03:51,157.4,52,99,97,67,5,0.5486,0,49.3,100,62,13.9,6,已佩戴,still,1.6,0.076 0.225 -0.969,12085447 13444475 12987754 11589029,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:03:52,158.5,52,100,97,63,5,0.5466,0,49.3,100,62,13.9,6,已佩戴,still,1.5,0.043 0.221 -0.971,12043488 13389533 12931567 11565568,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:03:53,159.5,52,100,97,67,5,0.5518,0,48.9,100,63,13.9,6,已佩戴,still,1.5,0.043 0.221 -0.971,12043488 13389533 12931567 11565568,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:03:54,160.5,53,100,97,67,5,0.5518,0,48.1,100,65,13.9,6,已佩戴,still,2.0,0.039 0.223 -0.971,12051551 13380619 12923795 11567522,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:03:55,161.6,53,100,97,96,5,0.5612,0,48.1,100,66,13.9,6,已佩戴,still,1.5,0.066 0.225 -0.971,12070637 13384072 12922148 11573281,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:03:56,162.6,53,100,97,80,5,0.5584,0,48.1,100,66,13.9,6,已佩戴,still,1.8,0.068 0.221 -0.969,12056815 13383092 12899473 11582077,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:03:57,163.6,53,100,97,78,5,0.5559,0,48.0,100,67,13.9,6,已佩戴,still,1.8,0.068 0.221 -0.969,12056815 13383092 12899473 11582077,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:03:59,164.6,54,100,97,78,5,0.5559,0,47.5,100,69,13.9,6,已佩戴,still,1.4,-0.018 0.139 -0.971,11987404 13275495 12789777 11533132,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:00,165.7,54,100,97,69,5,0.5507,0,47.2,100,70,13.9,6,已佩戴,still,2.9,0.061 0.215 -0.967,11863045 13090913 12676107 11452991,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:01,166.7,54,100,97,52,5,0.5633,0,47.2,100,70,13.9,6,已佩戴,still,2.9,0.061 0.215 -0.967,11863045 13090913 12676107 11452991,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:02,167.7,54,100,97,52,5,0.5633,0,47.7,100,72,13.9,6,已佩戴,still,12.7,0.053 0.203 -0.975,11644492 12870279 12460583 11267437,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:03,168.8,54,100,97,46,5,0.5504,48,47.6,100,73,13.9,6,已佩戴,still,3.0,0.061 0.189 -0.977,11428779 12571515 12230528 11063710,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:04,169.8,55,100,97,41,5,0.5793,48,47.8,100,74,13.9,6,已佩戴,still,4.1,0.045 0.199 -0.975,11393811 12422943 12198510 10994016,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:05,170.8,55,100,97,41,5,0.5793,48,47.8,100,74,13.9,6,已佩戴,still,4.1,0.045 0.199 -0.975,11393811 12422943 12198510 10994016,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:06,171.8,55,100,97,41,5,0.5793,48,47.8,100,76,13.9,6,已佩戴,still,2.8,0.070 0.184 -0.979,11511386 12524201 12370534 11094073,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:07,172.9,55,100,95,44,5,0.6416,32,48.4,100,77,13.9,6,已佩戴,still,2.9,0.066 0.172 -0.982,11579150 12564748 12390822 11141813,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:08,173.9,56,100,96,7,5,0.6141,32,48.1,100,78,13.9,6,已佩戴,still,1.7,0.053 0.193 -0.975,11609061 12540708 12384296 11148748,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:09,174.9,56,100,96,7,5,0.6141,32,48.1,100,78,13.9,6,已佩戴,still,2.3,0.051 0.178 -0.975,11664437 12597696 12451257 11181109,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:10,175.9,56,100,96,59,5,0.6279,32,47.4,100,80,13.9,6,已佩戴,still,2.3,0.057 0.189 -0.975,11642358 12552190 12429529 11162134,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:11,176.9,56,100,96,35,5,0.6266,40,48.7,100,81,13.9,6,已佩戴,still,3.4,0.078 0.168 -0.975,11658354 12586973 12472663 11171970,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:12,178.0,56,100,96,46,5,0.5967,32,48.6,100,82,15.3,6,已佩戴,still,13.6,0.146 -0.016 -0.945,11627198 12664061 12546518 11156189,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:13,179.0,56,100,96,46,5,0.5967,32,48.6,100,82,15.3,6,已佩戴,still,18.9,0.191 -0.139 -0.965,11588876 12650991 12488019 11123794,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:14,180.0,56,100,96,5,5,0.5933,48,48.1,100,84,15.3,6,已佩戴,still,18.9,0.111 -0.033 -0.949,11663508 12778517 12581241 11171160,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:15,181.0,56,100,97,11,5,0.5736,32,48.0,100,85,15.3,6,已佩戴,still,14.9,0.174 -0.182 -0.965,11663908 12801943 12595930 11201198,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:16,182.0,56,100,96,38,5,0.6229,1,47.7,100,86,15.3,6,已佩戴,still,3.4,0.059 -0.027 -0.971,11684581 12812395 12642502 11238386,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:17,183.1,55,100,96,38,5,0.6229,1,47.7,100,86,15.6,6,已佩戴,light,21.4,0.082 -0.166 -0.979,11712280 12784643 12686456 11229361,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:18,184.1,55,100,96,19,5,0.6140,17,47.2,100,88,15.6,6,已佩戴,light,21.4,0.047 -0.029 -0.975,11724070 12834702 12719745 11237320,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:19,185.1,55,99,97,19,2,0.7152,16,47.0,100,89,15.6,6,已佩戴,still,4.5,0.064 -0.162 -0.969,11717902 12902365 12775855 11268375,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:20,186.1,56,100,97,19,2,0.7152,16,46.8,100,90,15.6,6,已佩戴,still,7.2,-0.020 -0.129 -0.984,11698784 12968574 12770549 11286928,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:21,187.1,56,100,95,39,2,0.7282,32,49.2,100,91,15.6,6,已佩戴,still,11.9,0.039 -0.150 -0.980,11666638 12926558 12710539 11275660,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:22,188.2,56,100,95,38,2,0.7303,0,49.1,100,92,15.3,7,已佩戴,still,3.3,0.045 -0.154 -0.982,11689008 12909761 12701674 11283407,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:23,189.2,56,100,96,34,2,0.7222,32,49.0,100,93,15.3,7,已佩戴,still,3.3,-0.023 -0.131 -0.982,11624076 12836699 12625081 11239914,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:24,190.2,57,100,96,34,2,0.7222,32,50.7,100,95,15.3,7,已佩戴,still,1.2,0.039 -0.152 -0.980,11654507 12874237 12652109 11249834,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:25,191.2,57,100,97,28,2,0.7253,32,51.5,100,97,15.3,7,已佩戴,still,1.0,0.045 -0.152 -0.980,11688580 12924742 12690208 11265731,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:26,192.2,57,100,96,32,2,0.7014,48,53.0,100,98,15.3,7,已佩戴,still,1.0,0.045 -0.156 -0.980,11664139 12910700 12671783 11252711,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:27,193.2,57,100,97,33,2,0.6976,48,53.0,100,99,15.3,7,已佩戴,still,1.0,0.041 -0.152 -0.980,11713568 12961998 12729787 11276939,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:28,194.3,57,100,97,33,2,0.6976,48,52.7,100,100,15.3,7,已佩戴,still,2.1,0.037 -0.154 -0.979,11636524 12883910 12646905 11229447,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:29,195.3,57,100,96,79,5,0.6233,0,52.7,100,101,15.3,7,已佩戴,still,1.2,0.047 -0.152 -0.984,11613736 12826531 12615245 11199902,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:30,196.3,57,100,96,48,5,0.6189,0,52.5,100,102,15.3,7,已佩戴,still,2.0,0.033 -0.152 -0.982,11605512 12818469 12599002 11197001,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:31,197.3,56,100,96,39,5,0.6092,0,52.3,100,103,15.3,7,已佩戴,still,2.0,0.045 -0.158 -0.982,11578759 12766335 12565441 11161750,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:32,198.3,55,100,96,39,5,0.6092,0,52.0,100,104,15.3,7,已佩戴,still,1.9,0.037 -0.168 -0.980,11321823 12457212 12203672 10954517,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:33,199.3,55,100,96,39,5,0.6326,0,51.8,100,105,15.3,8,已佩戴,still,18.8,0.057 -0.178 -0.992,11486697 12615312 12331845 11083947,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:34,200.4,55,100,95,58,5,0.6612,32,51.8,100,106,15.3,8,已佩戴,still,18.8,0.008 -0.158 -0.938,11077941 12089258 11875595 10757745,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:35,201.4,55,100,95,58,5,0.6612,32,51.5,100,107,15.3,8,已佩戴,still,18.3,0.062 -0.174 -0.965,11380458 12509133 12229368 11031283,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:36,202.4,55,99,96,6,5,0.6157,48,51.3,100,108,15.3,8,已佩戴,still,5.9,0.031 -0.166 -0.979,11542202 12683043 12410120 11139764,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:37,203.4,55,99,96,6,5,0.5936,56,51.6,100,109,15.3,8,已佩戴,still,5.7,-0.201 -0.146 -0.980,11897503 13126702 12639951 11349276,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:38,204.5,55,99,97,5,5,0.5869,56,54.3,100,110,15.3,8,已佩戴,still,5.7,-0.201 -0.191 -1.000,11906792 13136776 12670819 11354574,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:39,205.5,58,99,97,5,5,0.5869,56,54.2,100,111,15.3,8,未佩戴,light,23.2,0.430 -0.375 -0.533,8830816 8591770 8833282 8469953,g5/82mA/82mA g5/82mA/82mA g5/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:40,206.5,58,99,96,18,5,0.5936,17,58.6,100,112,15.3,8,未佩戴,active,105.3,0.895 -0.602 0.039,8792068 8461099 8551912 8460202,g5/82mA/82mA g4/82mA/82mA g4/82mA/82mA g4/82mA/82mA,53,0
2026-09-20 11:04:41,207.5,60,99,95,18,5,0.6423,21,58.6,100,112,15.3,8,未佩戴,light,44.3,0.709 -0.586 -0.111,11782083 11477945 12342278 10708717,g8/153mA/153mA g8/153mA/153mA g8/153mA/153mA g8/153mA/153mA,53,7
2026-09-20 11:04:42,208.6,60,99,95,18,5,0.6423,21,58.6,100,112,15.3,8,未佩戴,light,44.3,0.643 -0.574 -0.146,9209510 9374172 9371561 9099039,g8/153mA/153mA g8/153mA/153mA g8/153mA/153mA g8/153mA/153mA,53,7
2026-09-20 11:04:43,209.6,63,99,97,18,5,0.5768,21,58.6,80,113,15.3,7,未佩戴,light,50.0,0.076 -0.766 -0.371,8644675 8475191 8640485 8499677,g8/153mA/153mA g8/153mA/153mA g8/153mA/153mA g8/153mA/153mA,53,7
2026-09-20 11:04:44,210.6,64,97,96,19,5,0.5945,21,58.3,80,116,15.3,7,未佩戴,active,113.0,0.115 -1.053 -0.080,8661403 8484277 8655466 8510280,g8/153mA/153mA g8/153mA/153mA g8/153mA/153mA g8/153mA/153mA,53,7
2026-09-20 11:04:45,211.6,64,95,96,36,5,0.5958,5,58.3,40,116,15.3,7,未佩戴,still,11.1,0.082 -0.988 -0.102,8662095 8485488 8656635 8513352,g8/153mA/153mA g8/153mA/153mA g8/153mA/153mA g8/153mA/153mA,53,7
2026-09-20 11:04:47,212.7,64,95,96,19,5,0.6148,21,58.3,30,116,15.3,7,未佩戴,still,11.1,0.129 -1.000 -0.090,8663997 8486981 8658272 8514845,g8/153mA/153mA g8/153mA/153mA g8/153mA/153mA g8/153mA/153mA,53,7
2026-09-20 11:04:48,213.7,66,92,96,19,5,0.6148,21,58.3,20,116,15.3,7,未佩戴,still,2.6,-0.014 -0.746 -0.398,8657820 8478170 8648743 8508387,g8/153mA/153mA g8/153mA/153mA g8/153mA/153mA g8/153mA/153mA,53,7
